"";"Sexo";"Comunidades.y.Ciudades.Autónomas";"Edad";"Periodo";"Total"
"20281";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2005T1";"61,2"
"20282";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2004T4";"60,5"
"20283";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2004T3";"59,9"
"20284";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2004T2";"59,2"
"20285";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2004T1";"58,6"
"20286";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2003T4";"58,2"
"20287";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2003T3";"57,8"
"20288";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2003T2";"57,3"
"20289";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2003T1";"56,7"
"20290";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2002T4";"56,3"
"20291";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2002T3";"55,8"
"20292";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2002T2";"55,2"
"20293";"Hombres";"04 Balears, Illes";"De 45 a 54 años";"2002T1";"54,5"
"20294";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2024T3";"80,7"
"20295";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2024T2";"80,1"
"20296";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2024T1";"79,6"
"20297";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2023T4";"79"
"20298";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2023T3";"78,5"
"20299";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2023T2";"77,9"
"20300";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2023T1";"77,3"
"20301";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2022T4";"76,7"
"20302";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2022T3";"76,1"
"20303";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2022T2";"75,4"
"20304";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2022T1";"74,7"
"20305";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2021T4";"74,1"
"20306";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2021T3";"73,6"
"20307";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2021T2";"72,9"
"20308";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2021T1";"72,4"
"20309";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2020T4";"75,5"
"20310";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2020T3";"74,8"
"20311";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2020T2";"74,1"
"20312";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2020T1";"73,4"
"20313";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2019T4";"72,6"
"20314";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2019T3";"71,8"
"20315";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2019T2";"71,1"
"20316";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2019T1";"70,4"
"20317";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2018T4";"69,7"
"20318";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2018T3";"69"
"20319";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2018T2";"68,3"
"20320";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2018T1";"67,6"
"20321";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2017T4";"67"
"20322";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2017T3";"66,4"
"20323";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2017T2";"65,9"
"20324";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2017T1";"65,6"
"20325";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2016T4";"65,4"
"20326";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2016T3";"65"
"20327";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2016T2";"64,6"
"20328";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2016T1";"64,2"
"20329";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2015T4";"63,8"
"20330";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2015T3";"63,2"
"20331";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2015T2";"62,7"
"20332";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2015T1";"62,3"
"20333";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2014T4";"62"
"20334";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2014T3";"61,7"
"20335";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2014T2";"61,3"
"20336";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2014T1";"60,7"
"20337";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2013T4";"60,5"
"20338";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2013T3";"60,5"
"20339";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2013T2";"60,2"
"20340";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2013T1";"59,9"
"20341";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2012T4";"59,7"
"20342";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2012T3";"59,4"
"20343";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2012T2";"59,1"
"20344";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2012T1";"58,8"
"20345";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2011T4";"58,6"
"20346";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2011T3";"58,3"
"20347";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2011T2";"58"
"20348";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2011T1";"57,7"
"20349";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2010T4";"57,4"
"20350";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2010T3";"57,2"
"20351";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2010T2";"57"
"20352";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2010T1";"56,7"
"20353";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2009T4";"56,5"
"20354";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2009T3";"56,3"
"20355";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2009T2";"55,9"
"20356";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2009T1";"55,7"
"20357";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2008T4";"55,4"
"20358";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2008T3";"55"
"20359";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2008T2";"54,6"
"20360";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2008T1";"54,3"
"20361";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2007T4";"53,9"
"20362";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2007T3";"53,3"
"20363";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2007T2";"52,6"
"20364";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2007T1";"52"
"20365";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2006T4";"51,4"
"20366";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2006T3";"50,8"
"20367";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2006T2";"50,2"
"20368";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2006T1";"49,6"
"20369";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2005T4";"49,2"
"20370";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2005T3";"48,8"
"20371";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2005T2";"48,4"
"20372";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2005T1";"48"
"20373";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2004T4";"47,6"
"20374";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2004T3";"46,9"
"20375";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2004T2";"46,2"
"20376";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2004T1";"45,6"
"20377";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2003T4";"45"
"20378";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2003T3";"44,2"
"20379";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2003T2";"43,4"
"20380";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2003T1";"42,6"
"20381";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2002T4";"42"
"20382";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2002T3";"41,5"
"20383";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2002T2";"40,9"
"20384";"Hombres";"04 Balears, Illes";"De 55 a 64 años";"2002T1";"40,4"
"20385";"Hombres";"04 Balears, Illes";"65 y más años";"2024T3";"92"
"20386";"Hombres";"04 Balears, Illes";"65 y más años";"2024T2";"91,2"
"20387";"Hombres";"04 Balears, Illes";"65 y más años";"2024T1";"90,6"
"20388";"Hombres";"04 Balears, Illes";"65 y más años";"2023T4";"90"
"20389";"Hombres";"04 Balears, Illes";"65 y más años";"2023T3";"89,4"
"20390";"Hombres";"04 Balears, Illes";"65 y más años";"2023T2";"88,7"
"20391";"Hombres";"04 Balears, Illes";"65 y más años";"2023T1";"88,1"
"20392";"Hombres";"04 Balears, Illes";"65 y más años";"2022T4";"87,6"
"20393";"Hombres";"04 Balears, Illes";"65 y más años";"2022T3";"87,1"
"20394";"Hombres";"04 Balears, Illes";"65 y más años";"2022T2";"86,5"
"20395";"Hombres";"04 Balears, Illes";"65 y más años";"2022T1";"86"
"20396";"Hombres";"04 Balears, Illes";"65 y más años";"2021T4";"85,7"
"20397";"Hombres";"04 Balears, Illes";"65 y más años";"2021T3";"85,1"
"20398";"Hombres";"04 Balears, Illes";"65 y más años";"2021T2";"84,4"
"20399";"Hombres";"04 Balears, Illes";"65 y más años";"2021T1";"83,8"
"20400";"Hombres";"04 Balears, Illes";"65 y más años";"2020T4";"87,4"
"20401";"Hombres";"04 Balears, Illes";"65 y más años";"2020T3";"86,8"
"20402";"Hombres";"04 Balears, Illes";"65 y más años";"2020T2";"86,4"
"20403";"Hombres";"04 Balears, Illes";"65 y más años";"2020T1";"86"
"20404";"Hombres";"04 Balears, Illes";"65 y más años";"2019T4";"85,3"
"20405";"Hombres";"04 Balears, Illes";"65 y más años";"2019T3";"84,4"
"20406";"Hombres";"04 Balears, Illes";"65 y más años";"2019T2";"83,8"
"20407";"Hombres";"04 Balears, Illes";"65 y más años";"2019T1";"83,4"
"20408";"Hombres";"04 Balears, Illes";"65 y más años";"2018T4";"82,8"
"20409";"Hombres";"04 Balears, Illes";"65 y más años";"2018T3";"82,2"
"20410";"Hombres";"04 Balears, Illes";"65 y más años";"2018T2";"81,7"
"20411";"Hombres";"04 Balears, Illes";"65 y más años";"2018T1";"81,2"
"20412";"Hombres";"04 Balears, Illes";"65 y más años";"2017T4";"80,6"
"20413";"Hombres";"04 Balears, Illes";"65 y más años";"2017T3";"80"
"20414";"Hombres";"04 Balears, Illes";"65 y más años";"2017T2";"79,5"
"20415";"Hombres";"04 Balears, Illes";"65 y más años";"2017T1";"79"
"20416";"Hombres";"04 Balears, Illes";"65 y más años";"2016T4";"78,5"
"20417";"Hombres";"04 Balears, Illes";"65 y más años";"2016T3";"77,9"
"20418";"Hombres";"04 Balears, Illes";"65 y más años";"2016T2";"77,2"
"20419";"Hombres";"04 Balears, Illes";"65 y más años";"2016T1";"76,7"
"20420";"Hombres";"04 Balears, Illes";"65 y más años";"2015T4";"76,3"
"20421";"Hombres";"04 Balears, Illes";"65 y más años";"2015T3";"75,8"
"20422";"Hombres";"04 Balears, Illes";"65 y más años";"2015T2";"75,3"
"20423";"Hombres";"04 Balears, Illes";"65 y más años";"2015T1";"75"
"20424";"Hombres";"04 Balears, Illes";"65 y más años";"2014T4";"74,6"
"20425";"Hombres";"04 Balears, Illes";"65 y más años";"2014T3";"74,2"
"20426";"Hombres";"04 Balears, Illes";"65 y más años";"2014T2";"73,6"
"20427";"Hombres";"04 Balears, Illes";"65 y más años";"2014T1";"72,8"
"20428";"Hombres";"04 Balears, Illes";"65 y más años";"2013T4";"72,3"
"20429";"Hombres";"04 Balears, Illes";"65 y más años";"2013T3";"71,9"
"20430";"Hombres";"04 Balears, Illes";"65 y más años";"2013T2";"71,2"
"20431";"Hombres";"04 Balears, Illes";"65 y más años";"2013T1";"70,6"
"20432";"Hombres";"04 Balears, Illes";"65 y más años";"2012T4";"70,1"
"20433";"Hombres";"04 Balears, Illes";"65 y más años";"2012T3";"69,4"
"20434";"Hombres";"04 Balears, Illes";"65 y más años";"2012T2";"68,8"
"20435";"Hombres";"04 Balears, Illes";"65 y más años";"2012T1";"68,3"
"20436";"Hombres";"04 Balears, Illes";"65 y más años";"2011T4";"68"
"20437";"Hombres";"04 Balears, Illes";"65 y más años";"2011T3";"67,3"
"20438";"Hombres";"04 Balears, Illes";"65 y más años";"2011T2";"66,8"
"20439";"Hombres";"04 Balears, Illes";"65 y más años";"2011T1";"66,3"
"20440";"Hombres";"04 Balears, Illes";"65 y más años";"2010T4";"65,9"
"20441";"Hombres";"04 Balears, Illes";"65 y más años";"2010T3";"65,3"
"20442";"Hombres";"04 Balears, Illes";"65 y más años";"2010T2";"64,7"
"20443";"Hombres";"04 Balears, Illes";"65 y más años";"2010T1";"64,2"
"20444";"Hombres";"04 Balears, Illes";"65 y más años";"2009T4";"63,8"
"20445";"Hombres";"04 Balears, Illes";"65 y más años";"2009T3";"63,3"
"20446";"Hombres";"04 Balears, Illes";"65 y más años";"2009T2";"62,6"
"20447";"Hombres";"04 Balears, Illes";"65 y más años";"2009T1";"62,1"
"20448";"Hombres";"04 Balears, Illes";"65 y más años";"2008T4";"61,8"
"20449";"Hombres";"04 Balears, Illes";"65 y más años";"2008T3";"61,2"
"20450";"Hombres";"04 Balears, Illes";"65 y más años";"2008T2";"60,6"
"20451";"Hombres";"04 Balears, Illes";"65 y más años";"2008T1";"60,1"
"20452";"Hombres";"04 Balears, Illes";"65 y más años";"2007T4";"59,7"
"20453";"Hombres";"04 Balears, Illes";"65 y más años";"2007T3";"59,2"
"20454";"Hombres";"04 Balears, Illes";"65 y más años";"2007T2";"58,6"
"20455";"Hombres";"04 Balears, Illes";"65 y más años";"2007T1";"58,1"
"20456";"Hombres";"04 Balears, Illes";"65 y más años";"2006T4";"57,7"
"20457";"Hombres";"04 Balears, Illes";"65 y más años";"2006T3";"57,3"
"20458";"Hombres";"04 Balears, Illes";"65 y más años";"2006T2";"56,9"
"20459";"Hombres";"04 Balears, Illes";"65 y más años";"2006T1";"56,5"
"20460";"Hombres";"04 Balears, Illes";"65 y más años";"2005T4";"56,2"
"20461";"Hombres";"04 Balears, Illes";"65 y más años";"2005T3";"55,6"
"20462";"Hombres";"04 Balears, Illes";"65 y más años";"2005T2";"55,1"
"20463";"Hombres";"04 Balears, Illes";"65 y más años";"2005T1";"54,7"
"20464";"Hombres";"04 Balears, Illes";"65 y más años";"2004T4";"54,5"
"20465";"Hombres";"04 Balears, Illes";"65 y más años";"2004T3";"54,2"
"20466";"Hombres";"04 Balears, Illes";"65 y más años";"2004T2";"53,9"
"20467";"Hombres";"04 Balears, Illes";"65 y más años";"2004T1";"53,7"
"20468";"Hombres";"04 Balears, Illes";"65 y más años";"2003T4";"53,7"
"20469";"Hombres";"04 Balears, Illes";"65 y más años";"2003T3";"53,4"
"20470";"Hombres";"04 Balears, Illes";"65 y más años";"2003T2";"53,1"
"20471";"Hombres";"04 Balears, Illes";"65 y más años";"2003T1";"52,9"
"20472";"Hombres";"04 Balears, Illes";"65 y más años";"2002T4";"52,8"
"20473";"Hombres";"04 Balears, Illes";"65 y más años";"2002T3";"52,5"
"20474";"Hombres";"04 Balears, Illes";"65 y más años";"2002T2";"52,1"
"20475";"Hombres";"04 Balears, Illes";"65 y más años";"2002T1";"51,9"
"20476";"Hombres";"05 Canarias";"Total";"2024T3";"1.102,7"
"20477";"Hombres";"05 Canarias";"Total";"2024T2";"1.099,8"
"20478";"Hombres";"05 Canarias";"Total";"2024T1";"1.097,5"
"20479";"Hombres";"05 Canarias";"Total";"2023T4";"1.095,7"
"20480";"Hombres";"05 Canarias";"Total";"2023T3";"1.093,3"
"20481";"Hombres";"05 Canarias";"Total";"2023T2";"1.090,5"
"20482";"Hombres";"05 Canarias";"Total";"2023T1";"1.087,5"
"20483";"Hombres";"05 Canarias";"Total";"2022T4";"1.084,1"
"20484";"Hombres";"05 Canarias";"Total";"2022T3";"1.080,7"
"20485";"Hombres";"05 Canarias";"Total";"2022T2";"1.077,3"
"20486";"Hombres";"05 Canarias";"Total";"2022T1";"1.074,7"
"20487";"Hombres";"05 Canarias";"Total";"2021T4";"1.072,5"
"20488";"Hombres";"05 Canarias";"Total";"2021T3";"1.070,7"
"20489";"Hombres";"05 Canarias";"Total";"2021T2";"1.070,4"
"20490";"Hombres";"05 Canarias";"Total";"2021T1";"1.071,1"
"20491";"Hombres";"05 Canarias";"Total";"2020T4";"1.103,7"
"20492";"Hombres";"05 Canarias";"Total";"2020T3";"1.104,3"
"20493";"Hombres";"05 Canarias";"Total";"2020T2";"1.103,9"
"20494";"Hombres";"05 Canarias";"Total";"2020T1";"1.102,5"
"20495";"Hombres";"05 Canarias";"Total";"2019T4";"1.099,6"
"20496";"Hombres";"05 Canarias";"Total";"2019T3";"1.096,5"
"20497";"Hombres";"05 Canarias";"Total";"2019T2";"1.092,4"
"20498";"Hombres";"05 Canarias";"Total";"2019T1";"1.088,6"
"20499";"Hombres";"05 Canarias";"Total";"2018T4";"1.083,8"
"20500";"Hombres";"05 Canarias";"Total";"2018T3";"1.078,8"
"20501";"Hombres";"05 Canarias";"Total";"2018T2";"1.074,2"
"20502";"Hombres";"05 Canarias";"Total";"2018T1";"1.070,5"
"20503";"Hombres";"05 Canarias";"Total";"2017T4";"1.066,2"
"20504";"Hombres";"05 Canarias";"Total";"2017T3";"1.060,6"
"20505";"Hombres";"05 Canarias";"Total";"2017T2";"1.056,8"
"20506";"Hombres";"05 Canarias";"Total";"2017T1";"1.054,5"
"20507";"Hombres";"05 Canarias";"Total";"2016T4";"1.052,3"
"20508";"Hombres";"05 Canarias";"Total";"2016T3";"1.050,5"
"20509";"Hombres";"05 Canarias";"Total";"2016T2";"1.049,4"
"20510";"Hombres";"05 Canarias";"Total";"2016T1";"1.050,2"
"20511";"Hombres";"05 Canarias";"Total";"2015T4";"1.051"
"20512";"Hombres";"05 Canarias";"Total";"2015T3";"1.053,6"
"20513";"Hombres";"05 Canarias";"Total";"2015T2";"1.052,9"
"20514";"Hombres";"05 Canarias";"Total";"2015T1";"1.050,6"
"20515";"Hombres";"05 Canarias";"Total";"2014T4";"1.049,9"
"20516";"Hombres";"05 Canarias";"Total";"2014T3";"1.047,6"
"20517";"Hombres";"05 Canarias";"Total";"2014T2";"1.046,2"
"20518";"Hombres";"05 Canarias";"Total";"2014T1";"1.046,8"
"20519";"Hombres";"05 Canarias";"Total";"2013T4";"1.046"
"20520";"Hombres";"05 Canarias";"Total";"2013T3";"1.044,7"
"20521";"Hombres";"05 Canarias";"Total";"2013T2";"1.043,5"
"20522";"Hombres";"05 Canarias";"Total";"2013T1";"1.042,8"
"20523";"Hombres";"05 Canarias";"Total";"2012T4";"1.041,1"
"20524";"Hombres";"05 Canarias";"Total";"2012T3";"1.037,7"
"20525";"Hombres";"05 Canarias";"Total";"2012T2";"1.035,8"
"20526";"Hombres";"05 Canarias";"Total";"2012T1";"1.034,3"
"20527";"Hombres";"05 Canarias";"Total";"2011T4";"1.032,7"
"20528";"Hombres";"05 Canarias";"Total";"2011T3";"1.029,8"
"20529";"Hombres";"05 Canarias";"Total";"2011T2";"1.027,3"
"20530";"Hombres";"05 Canarias";"Total";"2011T1";"1.025,1"
"20531";"Hombres";"05 Canarias";"Total";"2010T4";"1.022,7"
"20532";"Hombres";"05 Canarias";"Total";"2010T3";"1.019,8"
"20533";"Hombres";"05 Canarias";"Total";"2010T2";"1.017,6"
"20534";"Hombres";"05 Canarias";"Total";"2010T1";"1.016,2"
"20535";"Hombres";"05 Canarias";"Total";"2009T4";"1.013,9"
"20536";"Hombres";"05 Canarias";"Total";"2009T3";"1.011,1"
"20537";"Hombres";"05 Canarias";"Total";"2009T2";"1.009,2"
"20538";"Hombres";"05 Canarias";"Total";"2009T1";"1.007,4"
"20539";"Hombres";"05 Canarias";"Total";"2008T4";"1.004,9"
"20540";"Hombres";"05 Canarias";"Total";"2008T3";"1.001,2"
"20541";"Hombres";"05 Canarias";"Total";"2008T2";"997,3"
"20542";"Hombres";"05 Canarias";"Total";"2008T1";"992,9"
"20543";"Hombres";"05 Canarias";"Total";"2007T4";"987,7"
"20544";"Hombres";"05 Canarias";"Total";"2007T3";"981,6"
"20545";"Hombres";"05 Canarias";"Total";"2007T2";"976,2"
"20546";"Hombres";"05 Canarias";"Total";"2007T1";"970,9"
"20547";"Hombres";"05 Canarias";"Total";"2006T4";"965"
"20548";"Hombres";"05 Canarias";"Total";"2006T3";"958,8"
"20549";"Hombres";"05 Canarias";"Total";"2006T2";"953,1"
"20550";"Hombres";"05 Canarias";"Total";"2006T1";"947,7"
"20551";"Hombres";"05 Canarias";"Total";"2005T4";"942,1"
"20552";"Hombres";"05 Canarias";"Total";"2005T3";"936"
"20553";"Hombres";"05 Canarias";"Total";"2005T2";"930,8"
"20554";"Hombres";"05 Canarias";"Total";"2005T1";"924,5"
"20555";"Hombres";"05 Canarias";"Total";"2004T4";"918"
"20556";"Hombres";"05 Canarias";"Total";"2004T3";"910,8"
"20557";"Hombres";"05 Canarias";"Total";"2004T2";"904,7"
"20558";"Hombres";"05 Canarias";"Total";"2004T1";"898,8"
"20559";"Hombres";"05 Canarias";"Total";"2003T4";"893,1"
"20560";"Hombres";"05 Canarias";"Total";"2003T3";"886,5"
"20561";"Hombres";"05 Canarias";"Total";"2003T2";"880,5"
"20562";"Hombres";"05 Canarias";"Total";"2003T1";"874,4"
"20563";"Hombres";"05 Canarias";"Total";"2002T4";"868,4"
"20564";"Hombres";"05 Canarias";"Total";"2002T3";"861,4"
"20565";"Hombres";"05 Canarias";"Total";"2002T2";"854,9"
"20566";"Hombres";"05 Canarias";"Total";"2002T1";"847,9"
"20567";"Hombres";"05 Canarias";"Menores de 16";"2024T3";"145,5"
"20568";"Hombres";"05 Canarias";"Menores de 16";"2024T2";"141,3"
"20569";"Hombres";"05 Canarias";"Menores de 16";"2024T1";"146,6"
"20570";"Hombres";"05 Canarias";"Menores de 16";"2023T4";"143,2"
"20571";"Hombres";"05 Canarias";"Menores de 16";"2023T3";"146,2"
"20572";"Hombres";"05 Canarias";"Menores de 16";"2023T2";"146,1"
"20573";"Hombres";"05 Canarias";"Menores de 16";"2023T1";"148,7"
"20574";"Hombres";"05 Canarias";"Menores de 16";"2022T4";"148,9"
"20575";"Hombres";"05 Canarias";"Menores de 16";"2022T3";"148,1"
"20576";"Hombres";"05 Canarias";"Menores de 16";"2022T2";"150,1"
"20577";"Hombres";"05 Canarias";"Menores de 16";"2022T1";"150,7"
"20578";"Hombres";"05 Canarias";"Menores de 16";"2021T4";"150,8"
"20579";"Hombres";"05 Canarias";"Menores de 16";"2021T3";"151,4"
"20580";"Hombres";"05 Canarias";"Menores de 16";"2021T2";"148,4"
"20581";"Hombres";"05 Canarias";"Menores de 16";"2021T1";"150,5"
"20582";"Hombres";"05 Canarias";"Menores de 16";"2020T4";"156,4"
"20583";"Hombres";"05 Canarias";"Menores de 16";"2020T3";"157,4"
"20584";"Hombres";"05 Canarias";"Menores de 16";"2020T2";"158,3"
"20585";"Hombres";"05 Canarias";"Menores de 16";"2020T1";"159,4"
"20586";"Hombres";"05 Canarias";"Menores de 16";"2019T4";"159,9"
"20587";"Hombres";"05 Canarias";"Menores de 16";"2019T3";"160,4"
"20588";"Hombres";"05 Canarias";"Menores de 16";"2019T2";"160,7"
"20589";"Hombres";"05 Canarias";"Menores de 16";"2019T1";"161,4"
"20590";"Hombres";"05 Canarias";"Menores de 16";"2018T4";"161,5"
"20591";"Hombres";"05 Canarias";"Menores de 16";"2018T3";"161,4"
"20592";"Hombres";"05 Canarias";"Menores de 16";"2018T2";"161,3"
"20593";"Hombres";"05 Canarias";"Menores de 16";"2018T1";"161,3"
"20594";"Hombres";"05 Canarias";"Menores de 16";"2017T4";"161,6"
"20595";"Hombres";"05 Canarias";"Menores de 16";"2017T3";"161,6"
"20596";"Hombres";"05 Canarias";"Menores de 16";"2017T2";"161,6"
"20597";"Hombres";"05 Canarias";"Menores de 16";"2017T1";"161,7"
"20598";"Hombres";"05 Canarias";"Menores de 16";"2016T4";"162,1"
"20599";"Hombres";"05 Canarias";"Menores de 16";"2016T3";"162,6"
"20600";"Hombres";"05 Canarias";"Menores de 16";"2016T2";"163,3"
"20601";"Hombres";"05 Canarias";"Menores de 16";"2016T1";"164,1"
"20602";"Hombres";"05 Canarias";"Menores de 16";"2015T4";"164,8"
"20603";"Hombres";"05 Canarias";"Menores de 16";"2015T3";"165,9"
