Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;09 Cataluña;De 35 a 44 años;2015T1;94
Mujeres;09 Cataluña;De 35 a 44 años;2014T4;103,5
Mujeres;09 Cataluña;De 35 a 44 años;2014T3;94,4
Mujeres;09 Cataluña;De 35 a 44 años;2014T2;97
Mujeres;09 Cataluña;De 35 a 44 años;2014T1;106,3
Mujeres;09 Cataluña;De 35 a 44 años;2013T4;108,5
Mujeres;09 Cataluña;De 35 a 44 años;2013T3;100,7
Mujeres;09 Cataluña;De 35 a 44 años;2013T2;109,5
Mujeres;09 Cataluña;De 35 a 44 años;2013T1;116
Mujeres;09 Cataluña;De 35 a 44 años;2012T4;115
Mujeres;09 Cataluña;De 35 a 44 años;2012T3;105,7
Mujeres;09 Cataluña;De 35 a 44 años;2012T2;95,4
Mujeres;09 Cataluña;De 35 a 44 años;2012T1;109,8
Mujeres;09 Cataluña;De 35 a 44 años;2011T4;98,4
Mujeres;09 Cataluña;De 35 a 44 años;2011T3;93,2
Mujeres;09 Cataluña;De 35 a 44 años;2011T2;94,1
Mujeres;09 Cataluña;De 35 a 44 años;2011T1;85,3
Mujeres;09 Cataluña;De 35 a 44 años;2010T4;75,4
Mujeres;09 Cataluña;De 35 a 44 años;2010T3;80,2
Mujeres;09 Cataluña;De 35 a 44 años;2010T2;81,8
Mujeres;09 Cataluña;De 35 a 44 años;2010T1;75,5
Mujeres;09 Cataluña;De 35 a 44 años;2009T4;74,5
Mujeres;09 Cataluña;De 35 a 44 años;2009T3;65,2
Mujeres;09 Cataluña;De 35 a 44 años;2009T2;63,3
Mujeres;09 Cataluña;De 35 a 44 años;2009T1;67,9
Mujeres;09 Cataluña;De 35 a 44 años;2008T4;49,1
Mujeres;09 Cataluña;De 35 a 44 años;2008T3;35,7
Mujeres;09 Cataluña;De 35 a 44 años;2008T2;29,8
Mujeres;09 Cataluña;De 35 a 44 años;2008T1;40,8
Mujeres;09 Cataluña;De 35 a 44 años;2007T4;31,7
Mujeres;09 Cataluña;De 35 a 44 años;2007T3;39,6
Mujeres;09 Cataluña;De 35 a 44 años;2007T2;33,3
Mujeres;09 Cataluña;De 35 a 44 años;2007T1;32,4
Mujeres;09 Cataluña;De 35 a 44 años;2006T4;34,6
Mujeres;09 Cataluña;De 35 a 44 años;2006T3;33,4
Mujeres;09 Cataluña;De 35 a 44 años;2006T2;28,5
Mujeres;09 Cataluña;De 35 a 44 años;2006T1;34,6
Mujeres;09 Cataluña;De 35 a 44 años;2005T4;27,8
Mujeres;09 Cataluña;De 35 a 44 años;2005T3;18,5
Mujeres;09 Cataluña;De 35 a 44 años;2005T2;32,7
Mujeres;09 Cataluña;De 35 a 44 años;2005T1;33,4
Mujeres;09 Cataluña;De 35 a 44 años;2004T4;43,3
Mujeres;09 Cataluña;De 35 a 44 años;2004T3;47,8
Mujeres;09 Cataluña;De 35 a 44 años;2004T2;55,3
Mujeres;09 Cataluña;De 35 a 44 años;2004T1;50,4
Mujeres;09 Cataluña;De 35 a 44 años;2003T4;37,4
Mujeres;09 Cataluña;De 35 a 44 años;2003T3;38,1
Mujeres;09 Cataluña;De 35 a 44 años;2003T2;39,2
Mujeres;09 Cataluña;De 35 a 44 años;2003T1;41,9
Mujeres;09 Cataluña;De 35 a 44 años;2002T4;43,1
Mujeres;09 Cataluña;De 35 a 44 años;2002T3;41,5
Mujeres;09 Cataluña;De 35 a 44 años;2002T2;40,2
Mujeres;09 Cataluña;De 35 a 44 años;2002T1;42,4
Mujeres;09 Cataluña;De 45 a 54 años;2024T3;26
Mujeres;09 Cataluña;De 45 a 54 años;2024T2;33,6
Mujeres;09 Cataluña;De 45 a 54 años;2024T1;41,4
Mujeres;09 Cataluña;De 45 a 54 años;2023T4;30,6
Mujeres;09 Cataluña;De 45 a 54 años;2023T3;34,7
Mujeres;09 Cataluña;De 45 a 54 años;2023T2;34,7
Mujeres;09 Cataluña;De 45 a 54 años;2023T1;45,4
Mujeres;09 Cataluña;De 45 a 54 años;2022T4;47,6
Mujeres;09 Cataluña;De 45 a 54 años;2022T3;43,5
Mujeres;09 Cataluña;De 45 a 54 años;2022T2;44
Mujeres;09 Cataluña;De 45 a 54 años;2022T1;47,2
Mujeres;09 Cataluña;De 45 a 54 años;2021T4;47,2
Mujeres;09 Cataluña;De 45 a 54 años;2021T3;47,7
Mujeres;09 Cataluña;De 45 a 54 años;2021T2;47,2
Mujeres;09 Cataluña;De 45 a 54 años;2021T1;52,4
Mujeres;09 Cataluña;De 45 a 54 años;2020T4;53,7
Mujeres;09 Cataluña;De 45 a 54 años;2020T3;58,3
Mujeres;09 Cataluña;De 45 a 54 años;2020T2;42,9
Mujeres;09 Cataluña;De 45 a 54 años;2020T1;41,4
Mujeres;09 Cataluña;De 45 a 54 años;2019T4;46,1
Mujeres;09 Cataluña;De 45 a 54 años;2019T3;44,4
Mujeres;09 Cataluña;De 45 a 54 años;2019T2;42,6
Mujeres;09 Cataluña;De 45 a 54 años;2019T1;42,3
Mujeres;09 Cataluña;De 45 a 54 años;2018T4;47,2
Mujeres;09 Cataluña;De 45 a 54 años;2018T3;38
Mujeres;09 Cataluña;De 45 a 54 años;2018T2;50,7
Mujeres;09 Cataluña;De 45 a 54 años;2018T1;45,8
Mujeres;09 Cataluña;De 45 a 54 años;2017T4;50,9
Mujeres;09 Cataluña;De 45 a 54 años;2017T3;47
Mujeres;09 Cataluña;De 45 a 54 años;2017T2;61,7
Mujeres;09 Cataluña;De 45 a 54 años;2017T1;70,8
Mujeres;09 Cataluña;De 45 a 54 años;2016T4;65,7
Mujeres;09 Cataluña;De 45 a 54 años;2016T3;64,2
Mujeres;09 Cataluña;De 45 a 54 años;2016T2;77,6
Mujeres;09 Cataluña;De 45 a 54 años;2016T1;77,4
Mujeres;09 Cataluña;De 45 a 54 años;2015T4;82,7
Mujeres;09 Cataluña;De 45 a 54 años;2015T3;78,8
Mujeres;09 Cataluña;De 45 a 54 años;2015T2;86,3
Mujeres;09 Cataluña;De 45 a 54 años;2015T1;85,4
Mujeres;09 Cataluña;De 45 a 54 años;2014T4;74,1
Mujeres;09 Cataluña;De 45 a 54 años;2014T3;83
Mujeres;09 Cataluña;De 45 a 54 años;2014T2;80,3
Mujeres;09 Cataluña;De 45 a 54 años;2014T1;74,2
Mujeres;09 Cataluña;De 45 a 54 años;2013T4;75,8
Mujeres;09 Cataluña;De 45 a 54 años;2013T3;81,6
Mujeres;09 Cataluña;De 45 a 54 años;2013T2;85,7
Mujeres;09 Cataluña;De 45 a 54 años;2013T1;90,5
Mujeres;09 Cataluña;De 45 a 54 años;2012T4;83,7
Mujeres;09 Cataluña;De 45 a 54 años;2012T3;76,8
Mujeres;09 Cataluña;De 45 a 54 años;2012T2;73,9
Mujeres;09 Cataluña;De 45 a 54 años;2012T1;71,4
Mujeres;09 Cataluña;De 45 a 54 años;2011T4;72,4
Mujeres;09 Cataluña;De 45 a 54 años;2011T3;62,3
Mujeres;09 Cataluña;De 45 a 54 años;2011T2;50,1
Mujeres;09 Cataluña;De 45 a 54 años;2011T1;61,1
Mujeres;09 Cataluña;De 45 a 54 años;2010T4;57,9
Mujeres;09 Cataluña;De 45 a 54 años;2010T3;47,3
Mujeres;09 Cataluña;De 45 a 54 años;2010T2;49,8
Mujeres;09 Cataluña;De 45 a 54 años;2010T1;46,3
Mujeres;09 Cataluña;De 45 a 54 años;2009T4;36,2
Mujeres;09 Cataluña;De 45 a 54 años;2009T3;41,4
Mujeres;09 Cataluña;De 45 a 54 años;2009T2;41,6
Mujeres;09 Cataluña;De 45 a 54 años;2009T1;43,5
Mujeres;09 Cataluña;De 45 a 54 años;2008T4;28,2
Mujeres;09 Cataluña;De 45 a 54 años;2008T3;17,6
Mujeres;09 Cataluña;De 45 a 54 años;2008T2;18
Mujeres;09 Cataluña;De 45 a 54 años;2008T1;23,9
Mujeres;09 Cataluña;De 45 a 54 años;2007T4;25,5
Mujeres;09 Cataluña;De 45 a 54 años;2007T3;25,4
Mujeres;09 Cataluña;De 45 a 54 años;2007T2;21,5
Mujeres;09 Cataluña;De 45 a 54 años;2007T1;22,7
Mujeres;09 Cataluña;De 45 a 54 años;2006T4;20,9
Mujeres;09 Cataluña;De 45 a 54 años;2006T3;28,8
Mujeres;09 Cataluña;De 45 a 54 años;2006T2;23,1
Mujeres;09 Cataluña;De 45 a 54 años;2006T1;22,6
Mujeres;09 Cataluña;De 45 a 54 años;2005T4;17,6
Mujeres;09 Cataluña;De 45 a 54 años;2005T3;14,6
Mujeres;09 Cataluña;De 45 a 54 años;2005T2;20,2
Mujeres;09 Cataluña;De 45 a 54 años;2005T1;29,4
Mujeres;09 Cataluña;De 45 a 54 años;2004T4;24,3
Mujeres;09 Cataluña;De 45 a 54 años;2004T3;26,7
Mujeres;09 Cataluña;De 45 a 54 años;2004T2;26,6
Mujeres;09 Cataluña;De 45 a 54 años;2004T1;27,6
Mujeres;09 Cataluña;De 45 a 54 años;2003T4;28,8
Mujeres;09 Cataluña;De 45 a 54 años;2003T3;26,2
Mujeres;09 Cataluña;De 45 a 54 años;2003T2;30,1
Mujeres;09 Cataluña;De 45 a 54 años;2003T1;35,8
Mujeres;09 Cataluña;De 45 a 54 años;2002T4;28,7
Mujeres;09 Cataluña;De 45 a 54 años;2002T3;30,5
Mujeres;09 Cataluña;De 45 a 54 años;2002T2;32,5
Mujeres;09 Cataluña;De 45 a 54 años;2002T1;30,8
Mujeres;09 Cataluña;55 y más años;2024T3;33,6
Mujeres;09 Cataluña;55 y más años;2024T2;36,2
Mujeres;09 Cataluña;55 y más años;2024T1;36,5
Mujeres;09 Cataluña;55 y más años;2023T4;32,5
Mujeres;09 Cataluña;55 y más años;2023T3;32,8
Mujeres;09 Cataluña;55 y más años;2023T2;35,6
Mujeres;09 Cataluña;55 y más años;2023T1;39,2
Mujeres;09 Cataluña;55 y más años;2022T4;41,6
Mujeres;09 Cataluña;55 y más años;2022T3;25,2
Mujeres;09 Cataluña;55 y más años;2022T2;27,6
Mujeres;09 Cataluña;55 y más años;2022T1;30,5
Mujeres;09 Cataluña;55 y más años;2021T4;29,3
Mujeres;09 Cataluña;55 y más años;2021T3;35,9
Mujeres;09 Cataluña;55 y más años;2021T2;34,9
Mujeres;09 Cataluña;55 y más años;2021T1;35,8
Mujeres;09 Cataluña;55 y más años;2020T4;30,4
Mujeres;09 Cataluña;55 y más años;2020T3;34,2
Mujeres;09 Cataluña;55 y más años;2020T2;29,7
Mujeres;09 Cataluña;55 y más años;2020T1;27,3
Mujeres;09 Cataluña;55 y más años;2019T4;29,8
Mujeres;09 Cataluña;55 y más años;2019T3;34,2
Mujeres;09 Cataluña;55 y más años;2019T2;30,5
Mujeres;09 Cataluña;55 y más años;2019T1;33,9
Mujeres;09 Cataluña;55 y más años;2018T4;31
Mujeres;09 Cataluña;55 y más años;2018T3;31,2
Mujeres;09 Cataluña;55 y más años;2018T2;26,6
Mujeres;09 Cataluña;55 y más años;2018T1;38,6
Mujeres;09 Cataluña;55 y más años;2017T4;40,6
Mujeres;09 Cataluña;55 y más años;2017T3;47
Mujeres;09 Cataluña;55 y más años;2017T2;43
Mujeres;09 Cataluña;55 y más años;2017T1;41,9
Mujeres;09 Cataluña;55 y más años;2016T4;40,7
Mujeres;09 Cataluña;55 y más años;2016T3;36,4
Mujeres;09 Cataluña;55 y más años;2016T2;45,1
Mujeres;09 Cataluña;55 y más años;2016T1;53,5
Mujeres;09 Cataluña;55 y más años;2015T4;49,4
Mujeres;09 Cataluña;55 y más años;2015T3;47,3
Mujeres;09 Cataluña;55 y más años;2015T2;51
Mujeres;09 Cataluña;55 y más años;2015T1;44,3
Mujeres;09 Cataluña;55 y más años;2014T4;36,8
Mujeres;09 Cataluña;55 y más años;2014T3;32,8
Mujeres;09 Cataluña;55 y más años;2014T2;40,8
Mujeres;09 Cataluña;55 y más años;2014T1;33,9
Mujeres;09 Cataluña;55 y más años;2013T4;36,4
Mujeres;09 Cataluña;55 y más años;2013T3;39,2
Mujeres;09 Cataluña;55 y más años;2013T2;39,7
Mujeres;09 Cataluña;55 y más años;2013T1;40,9
Mujeres;09 Cataluña;55 y más años;2012T4;32,4
Mujeres;09 Cataluña;55 y más años;2012T3;33,6
Mujeres;09 Cataluña;55 y más años;2012T2;32,8
Mujeres;09 Cataluña;55 y más años;2012T1;35,5
Mujeres;09 Cataluña;55 y más años;2011T4;30,6
Mujeres;09 Cataluña;55 y más años;2011T3;26,5
Mujeres;09 Cataluña;55 y más años;2011T2;23,1
Mujeres;09 Cataluña;55 y más años;2011T1;26,7
Mujeres;09 Cataluña;55 y más años;2010T4;24,2
Mujeres;09 Cataluña;55 y más años;2010T3;24,6
Mujeres;09 Cataluña;55 y más años;2010T2;24,1
Mujeres;09 Cataluña;55 y más años;2010T1;22,1
Mujeres;09 Cataluña;55 y más años;2009T4;20,6
Mujeres;09 Cataluña;55 y más años;2009T3;19,6
Mujeres;09 Cataluña;55 y más años;2009T2;24,8
Mujeres;09 Cataluña;55 y más años;2009T1;18,3
Mujeres;09 Cataluña;55 y más años;2008T4;13
Mujeres;09 Cataluña;55 y más años;2008T3;8,7
Mujeres;09 Cataluña;55 y más años;2008T2;9,7
Mujeres;09 Cataluña;55 y más años;2008T1;8,9
Mujeres;09 Cataluña;55 y más años;2007T4;9,6
Mujeres;09 Cataluña;55 y más años;2007T3;10,4
Mujeres;09 Cataluña;55 y más años;2007T2;7,3
Mujeres;09 Cataluña;55 y más años;2007T1;11,9
Mujeres;09 Cataluña;55 y más años;2006T4;10,5
Mujeres;09 Cataluña;55 y más años;2006T3;8
Mujeres;09 Cataluña;55 y más años;2006T2;7,2
Mujeres;09 Cataluña;55 y más años;2006T1;6,8
Mujeres;09 Cataluña;55 y más años;2005T4;7,4
Mujeres;09 Cataluña;55 y más años;2005T3;6,8
Mujeres;09 Cataluña;55 y más años;2005T2;10
Mujeres;09 Cataluña;55 y más años;2005T1;10,6
Mujeres;09 Cataluña;55 y más años;2004T4;10,6
Mujeres;09 Cataluña;55 y más años;2004T3;12,6
Mujeres;09 Cataluña;55 y más años;2004T2;12,1
Mujeres;09 Cataluña;55 y más años;2004T1;10,1
Mujeres;09 Cataluña;55 y más años;2003T4;10,6
Mujeres;09 Cataluña;55 y más años;2003T3;10,6
Mujeres;09 Cataluña;55 y más años;2003T2;8,2
Mujeres;09 Cataluña;55 y más años;2003T1;10,1
Mujeres;09 Cataluña;55 y más años;2002T4;12,1
Mujeres;09 Cataluña;55 y más años;2002T3;13,2
Mujeres;09 Cataluña;55 y más años;2002T2;10,1
Mujeres;09 Cataluña;55 y más años;2002T1;12,6
Mujeres;10 Comunitat Valenciana;Total;2024T3;192,3
Mujeres;10 Comunitat Valenciana;Total;2024T2;166,4
Mujeres;10 Comunitat Valenciana;Total;2024T1;189,8
Mujeres;10 Comunitat Valenciana;Total;2023T4;185,7
Mujeres;10 Comunitat Valenciana;Total;2023T3;175,7
Mujeres;10 Comunitat Valenciana;Total;2023T2;167,5
Mujeres;10 Comunitat Valenciana;Total;2023T1;207,6
Mujeres;10 Comunitat Valenciana;Total;2022T4;193,9
Mujeres;10 Comunitat Valenciana;Total;2022T3;195,7
Mujeres;10 Comunitat Valenciana;Total;2022T2;174,2
Mujeres;10 Comunitat Valenciana;Total;2022T1;169,8
Mujeres;10 Comunitat Valenciana;Total;2021T4;193,4
Mujeres;10 Comunitat Valenciana;Total;2021T3;214,6
Mujeres;10 Comunitat Valenciana;Total;2021T2;226,5
Mujeres;10 Comunitat Valenciana;Total;2021T1;202,5
Mujeres;10 Comunitat Valenciana;Total;2020T4;208,2
Mujeres;10 Comunitat Valenciana;Total;2020T3;226,2
Mujeres;10 Comunitat Valenciana;Total;2020T2;203
Mujeres;10 Comunitat Valenciana;Total;2020T1;177,4
Mujeres;10 Comunitat Valenciana;Total;2019T4;189,5
Mujeres;10 Comunitat Valenciana;Total;2019T3;188
Mujeres;10 Comunitat Valenciana;Total;2019T2;188,4
Mujeres;10 Comunitat Valenciana;Total;2019T1;184,1
Mujeres;10 Comunitat Valenciana;Total;2018T4;180,2
Mujeres;10 Comunitat Valenciana;Total;2018T3;194
Mujeres;10 Comunitat Valenciana;Total;2018T2;194
Mujeres;10 Comunitat Valenciana;Total;2018T1;206,4
Mujeres;10 Comunitat Valenciana;Total;2017T4;216,1
Mujeres;10 Comunitat Valenciana;Total;2017T3;210,3
Mujeres;10 Comunitat Valenciana;Total;2017T2;240
Mujeres;10 Comunitat Valenciana;Total;2017T1;235,2
Mujeres;10 Comunitat Valenciana;Total;2016T4;240,6
Mujeres;10 Comunitat Valenciana;Total;2016T3;249,5
Mujeres;10 Comunitat Valenciana;Total;2016T2;270,6
Mujeres;10 Comunitat Valenciana;Total;2016T1;258,4
Mujeres;10 Comunitat Valenciana;Total;2015T4;254,9
Mujeres;10 Comunitat Valenciana;Total;2015T3;262
Mujeres;10 Comunitat Valenciana;Total;2015T2;266,5
Mujeres;10 Comunitat Valenciana;Total;2015T1;277,2
Mujeres;10 Comunitat Valenciana;Total;2014T4;269,7
Mujeres;10 Comunitat Valenciana;Total;2014T3;286,5
Mujeres;10 Comunitat Valenciana;Total;2014T2;300
Mujeres;10 Comunitat Valenciana;Total;2014T1;326,5
Mujeres;10 Comunitat Valenciana;Total;2013T4;317,6
Mujeres;10 Comunitat Valenciana;Total;2013T3;313,8
Mujeres;10 Comunitat Valenciana;Total;2013T2;337,6
Mujeres;10 Comunitat Valenciana;Total;2013T1;337,1
Mujeres;10 Comunitat Valenciana;Total;2012T4;310,6
Mujeres;10 Comunitat Valenciana;Total;2012T3;309,2
Mujeres;10 Comunitat Valenciana;Total;2012T2;288,2
Mujeres;10 Comunitat Valenciana;Total;2012T1;289,9
Mujeres;10 Comunitat Valenciana;Total;2011T4;276,4
Mujeres;10 Comunitat Valenciana;Total;2011T3;278,9
Mujeres;10 Comunitat Valenciana;Total;2011T2;264
Mujeres;10 Comunitat Valenciana;Total;2011T1;267,1
Mujeres;10 Comunitat Valenciana;Total;2010T4;255,4
Mujeres;10 Comunitat Valenciana;Total;2010T3;253,3
Mujeres;10 Comunitat Valenciana;Total;2010T2;256,4
Mujeres;10 Comunitat Valenciana;Total;2010T1;240,4
Mujeres;10 Comunitat Valenciana;Total;2009T4;234,9
Mujeres;10 Comunitat Valenciana;Total;2009T3;223,2
Mujeres;10 Comunitat Valenciana;Total;2009T2;235,2
Mujeres;10 Comunitat Valenciana;Total;2009T1;212,3
Mujeres;10 Comunitat Valenciana;Total;2008T4;173,8
Mujeres;10 Comunitat Valenciana;Total;2008T3;141
Mujeres;10 Comunitat Valenciana;Total;2008T2;137,9
Mujeres;10 Comunitat Valenciana;Total;2008T1;124,7
Mujeres;10 Comunitat Valenciana;Total;2007T4;109,7
Mujeres;10 Comunitat Valenciana;Total;2007T3;121,1
Mujeres;10 Comunitat Valenciana;Total;2007T2;115
Mujeres;10 Comunitat Valenciana;Total;2007T1;117,7
Mujeres;10 Comunitat Valenciana;Total;2006T4;115,3
Mujeres;10 Comunitat Valenciana;Total;2006T3;105
Mujeres;10 Comunitat Valenciana;Total;2006T2;101,7
Mujeres;10 Comunitat Valenciana;Total;2006T1;111,2
Mujeres;10 Comunitat Valenciana;Total;2005T4;98,7
Mujeres;10 Comunitat Valenciana;Total;2005T3;103
Mujeres;10 Comunitat Valenciana;Total;2005T2;110,5
Mujeres;10 Comunitat Valenciana;Total;2005T1;123,8
Mujeres;10 Comunitat Valenciana;Total;2004T4;126,8
Mujeres;10 Comunitat Valenciana;Total;2004T3;133,7
Mujeres;10 Comunitat Valenciana;Total;2004T2;121
Mujeres;10 Comunitat Valenciana;Total;2004T1;115,2
Mujeres;10 Comunitat Valenciana;Total;2003T4;123,1
Mujeres;10 Comunitat Valenciana;Total;2003T3;126,1
Mujeres;10 Comunitat Valenciana;Total;2003T2;134,2
Mujeres;10 Comunitat Valenciana;Total;2003T1;135,6
Mujeres;10 Comunitat Valenciana;Total;2002T4;114,3
Mujeres;10 Comunitat Valenciana;Total;2002T3;123,7
Mujeres;10 Comunitat Valenciana;Total;2002T2;124,2
Mujeres;10 Comunitat Valenciana;Total;2002T1;116,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2024T3;8,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2024T2;6,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2024T1;5,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2023T4;4,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2023T3;7,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2023T2;4,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2023T1;6,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2022T4;3,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2022T3;5,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2022T2;4,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2022T1;5,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2021T4;6,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2021T3;8,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2021T2;9,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2021T1;5,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2020T4;8,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2020T3;6,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2020T2;11
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2020T1;6,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2019T4;4,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2019T3;5,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2019T2;7,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2019T1;4,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2018T4;5,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2018T3;10,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2018T2;7,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2018T1;7,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2017T4;6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2017T3;8,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2017T2;9,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2017T1;8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2016T4;11,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2016T3;9,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2016T2;8,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2016T1;3,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2015T4;6,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2015T3;9,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2015T2;12,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2015T1;10,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2014T4;9,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2014T3;9,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2014T2;9,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2014T1;10,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2013T4;12,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2013T3;14
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2013T2;9,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2013T1;9,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2012T4;9,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2012T3;9,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2012T2;11,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2012T1;12
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2011T4;8,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2011T3;12,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2011T2;8,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2011T1;7,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2010T4;12,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2010T3;17,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2010T2;15,4
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2010T1;12,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2009T4;14,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2009T3;17,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2009T2;13,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2009T1;14,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2008T4;13,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2008T3;15,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2008T2;14,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2008T1;7,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2007T4;12,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2007T3;10,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2007T2;12,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2007T1;7,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2006T4;10,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2006T3;10,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2006T2;13
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2006T1;9,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2005T4;6,7
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2005T3;9,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2005T2;8,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2005T1;9,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2004T4;9,9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2004T3;9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2004T2;8,1
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2004T1;10,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2003T4;9
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2003T3;10,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2003T2;9,6
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2003T1;9,3
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2002T4;10,2
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2002T3;9,8
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2002T2;11,5
Mujeres;10 Comunitat Valenciana;De 16 a 19 años;2002T1;8,7
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2024T3;12,5
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2024T2;14,1
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2024T1;15,5
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2023T4;18,3
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2023T3;11,3
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2023T2;21,8
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2023T1;20,8
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2022T4;28,4
Mujeres;10 Comunitat Valenciana;De 20 a 24 años;2022T3;19,8
